数据集,模型,缺失率,预测长度,mse,mae
PEMS04,DUET,50,24,0.2473316490650177,0.3795359432697296
PEMS04,DUET,50,48,0.3263803720474243,0.4287010431289673
PEMS04,SEED,10,12,0.07206112891435623,0.17614810168743134
PEMS04,SEED,20,12,0.07206112891435623,0.17614810168743134
PEMS04,SEED,50,12,0.07206112891435623,0.17614810168743134
PEMS04,TQNet,20,12,0.07198306918144226,0.1761021465063095
PEMS04,TQNet,20,24,0.09088091552257538,0.19962571561336517
PEMS04,TQNet,20,48,0.13207869231700897,0.24225908517837524
PEMS04,TQNet,30,12,0.07198306918144226,0.1761021465063095
PEMS04,TQNet,30,24,0.09088091552257538,0.19962571561336517
PEMS04,TQNet,30,48,0.13207869231700897,0.24225908517837524
PEMS04,TQNet,50,12,0.07198306918144226,0.1761021465063095
PEMS04,TQNet,50,24,0.09088091552257538,0.19962571561336517
PEMS04,TQNet,50,48,0.13207869231700897,0.24225908517837524
PEMS04,TQNet,80,12,0.07198306918144226,0.1761021465063095
PEMS04,TQNet,80,24,0.09088091552257538,0.19962571561336517
PEMS04,TQNet,80,48,0.13207869231700897,0.24225908517837524
PEMS04,v1,0,12,0.07871881127357483,0.18895785510540009
PEMS04,v1,0,24,0.0985841304063797,0.21373285353183746
PEMS04,v1,0,48,0.14658217132091522,0.2635732889175415
PEMS04,v1,5,24,0.09858342260122299,0.21372760832309723
PEMS04,v1,5,48,0.14649689197540283,0.26351219415664673
PEMS04,v1,10,24,0.09858023375272751,0.21372562646865845
PEMS04,v1,10,48,0.1466224491596222,0.2635610103607178
PEMS04,v1,20,24,0.09856437146663666,0.21370744705200195
PEMS04,v1,20,48,0.14657673239707947,0.2635578513145447
PEMS04,v1,30,24,0.0985809788107872,0.21372398734092712
PEMS04,v1,30,48,0.14662042260169983,0.26360437273979187
PEMS04,v1,50,24,0.09857813268899918,0.21372070908546448
PEMS04,v1,50,48,0.14658617973327637,0.2635837495326996
PEMS04,v1,80,24,0.09856920689344406,0.21371419727802277
PEMS04,v1,80,48,0.14659613370895386,0.263590931892395
PEMS07,TQNet,0,12,0.05294043570756912,0.147472083568573
PEMS07,TQNet,0,24,0.06468779593706131,0.16415917873382568
PEMS07,TQNet,0,48,0.0823855772614479,0.1858801692724228
PEMS07,TQNet,5,12,0.05294043570756912,0.147472083568573
PEMS07,TQNet,5,24,0.06468779593706131,0.16415917873382568
PEMS07,TQNet,5,48,0.0823855772614479,0.1858801692724228
PEMS07,TQNet,10,12,0.05294043570756912,0.147472083568573
PEMS07,TQNet,10,24,0.06468779593706131,0.16415917873382568
PEMS07,TQNet,10,48,0.0823855772614479,0.1858801692724228
PEMS07,TQNet,20,12,0.05294043570756912,0.147472083568573
PEMS07,TQNet,20,24,0.06468779593706131,0.16415917873382568
PEMS07,TQNet,20,48,0.0823855772614479,0.1858801692724228
PEMS07,TQNet,30,12,0.05294043570756912,0.147472083568573
PEMS07,TQNet,30,24,0.06468779593706131,0.16415917873382568
PEMS07,TQNet,30,48,0.0823855772614479,0.1858801692724228
PEMS07,TQNet,50,12,0.05294043570756912,0.147472083568573
PEMS07,TQNet,50,24,0.06468779593706131,0.16415917873382568
PEMS07,TQNet,50,48,0.0823855772614479,0.1858801692724228
PEMS07,TQNet,80,12,0.05294043570756912,0.147472083568573
PEMS07,TQNet,80,24,0.06468779593706131,0.16415917873382568
PEMS07,TQNet,80,48,0.0823855772614479,0.1858801692724228
PEMS08,DUET,0,12,0.1432010680437088,0.29049965739250183
PEMS08,DUET,0,24,0.2083994597196579,0.34693074226379395
PEMS08,DUET,0,48,0.3155984580516815,0.42442259192466736
PEMS08,DUET,5,12,0.1432010680437088,0.29049965739250183
PEMS08,DUET,5,24,0.2083994597196579,0.34693074226379395
PEMS08,DUET,5,48,0.3155984580516815,0.42442259192466736
PEMS08,DUET,10,12,0.1432010680437088,0.29049965739250183
PEMS08,DUET,10,24,0.2083994597196579,0.34693074226379395
PEMS08,DUET,10,48,0.3155984580516815,0.42442259192466736
PEMS08,DUET,20,12,0.1432010680437088,0.29049965739250183
PEMS08,DUET,20,24,0.2083994597196579,0.34693074226379395
PEMS08,DUET,20,48,0.3155984580516815,0.42442259192466736
PEMS08,DUET,30,12,0.1432010680437088,0.29049965739250183
PEMS08,DUET,30,24,0.2083994597196579,0.34693074226379395
PEMS08,DUET,30,48,0.3155984580516815,0.42442259192466736
PEMS08,DUET,50,12,0.1432010680437088,0.29049965739250183
PEMS08,DUET,50,24,0.2083994597196579,0.34693074226379395
PEMS08,DUET,50,48,0.3155984580516815,0.42442259192466736
PEMS08,DUET,80,12,0.1432010680437088,0.29049965739250183
PEMS08,DUET,80,24,0.2083994597196579,0.34693074226379395
PEMS08,DUET,80,48,0.3155984580516815,0.42442259192466736
PEMS08,SEED,10,12,0.06333080679178238,0.16327504813671112
PEMS08,SEED,20,12,0.06333080679178238,0.16327504813671112
PEMS08,SEED,50,12,0.06333080679178238,0.16327504813671112
PEMS08,TQNet,20,12,0.07584978640079498,0.18245422840118408
PEMS08,TQNet,20,24,0.11011315882205963,0.2213795781135559
PEMS08,TQNet,20,48,0.18576106429100037,0.29411956667900085
PEMS08,TQNet,30,12,0.07584978640079498,0.18245422840118408
PEMS08,TQNet,30,24,0.11011315882205963,0.2213795781135559
PEMS08,TQNet,30,48,0.18576106429100037,0.29411956667900085
PEMS08,TQNet,50,12,0.07584978640079498,0.18245422840118408
PEMS08,TQNet,50,24,0.11011315882205963,0.2213795781135559
PEMS08,TQNet,50,48,0.18576106429100037,0.29411956667900085
PEMS08,TQNet,80,12,0.07584978640079498,0.18245422840118408
PEMS08,TQNet,80,24,0.11011315882205963,0.2213795781135559
PEMS08,TQNet,80,48,0.18576106429100037,0.29411956667900085
PEMS08,v1,0,12,0.07723918557167053,0.18780581653118134
PEMS08,v1,0,24,0.10788028687238693,0.22059355676174164
PEMS08,v1,0,48,0.15651878714561462,0.27161407470703125
PEMS08,v1,5,12,0.0772310122847557,0.18780000507831573
PEMS08,v1,5,24,0.10784218460321426,0.22060111165046692
PEMS08,v1,5,48,0.15655289590358734,0.27169132232666016
PEMS08,v1,10,12,0.07723884284496307,0.18782007694244385
PEMS08,v1,10,24,0.10786408931016922,0.22062194347381592
PEMS08,v1,10,48,0.15652112662792206,0.27158358693122864
PEMS08,v1,20,12,0.07724520564079285,0.1878257542848587
PEMS08,v1,20,24,0.10792497545480728,0.22064341604709625
PEMS08,v1,20,48,0.156612366437912,0.2717384696006775
PEMS08,v1,30,12,0.07725885510444641,0.18785591423511505
PEMS08,v1,30,24,0.10782096534967422,0.2206069380044937
PEMS08,v1,30,48,0.15651437640190125,0.271602988243103
PEMS08,v1,50,12,0.07726460695266724,0.18787989020347595
PEMS08,v1,50,24,0.10785364359617233,0.2206314206123352
PEMS08,v1,50,48,0.15652213990688324,0.2716492712497711
PEMS08,v1,80,12,0.07723970711231232,0.18782742321491241
PEMS08,v1,80,24,0.10786078870296478,0.22064810991287231
PEMS08,v1,80,48,0.1565919667482376,0.27171793580055237
electricity,v1,10,720,0.18479441106319427,0.2834959328174591
electricity,v1,20,96,0.13376450538635254,0.24033740162849426
electricity,v1,20,192,0.13164003193378448,0.23443786799907684
electricity,v1,20,336,0.14159183204174042,0.2463308572769165
electricity,v1,20,720,0.16560408473014832,0.26476022601127625
electricity,v1,30,96,0.13359205424785614,0.23616443574428558
electricity,v1,30,192,0.1389889419078827,0.24189190566539764
electricity,v1,30,336,0.13289035856723785,0.23466995358467102
electricity,v1,30,720,0.15994104743003845,0.25845885276794434
electricity,v1,50,96,0.14901499450206757,0.24375323951244354
electricity,v1,50,192,0.15703973174095154,0.2478134036064148
electricity,v1,50,336,0.15160658955574036,0.2456437349319458
electricity,v1,50,720,0.17877614498138428,0.2667597234249115
electricity,v1,80,96,0.4010621905326843,0.40570324659347534
electricity,v1,80,192,0.3977387249469757,0.40544795989990234
electricity,v1,80,336,0.4113572835922241,0.4135684669017792
illness,DUET,0,96,2.7931745052337646,1.1485583782196045
illness,DUET,0,96,2.7931745052337646,1.1485583782196045
illness,DUET,5,96,2.841951847076416,1.1660047769546509
illness,DUET,5,96,2.841951847076416,1.1660047769546509
illness,DUET,10,96,2.9119017124176025,1.1627542972564697
illness,DUET,10,96,2.9119017124176025,1.1627542972564697
illness,DUET,20,96,3.2751848697662354,1.223389983177185
illness,DUET,20,96,3.2751848697662354,1.223389983177185
illness,DUET,30,96,2.8792028427124023,1.154069185256958
illness,DUET,30,96,2.8792028427124023,1.154069185256958
illness,DUET,50,96,3.7497429847717285,1.3588076829910278
illness,DUET,50,96,3.7497429847717285,1.3588076829910278
illness,DUET,80,96,16.441852569580078,2.654006004333496
illness,DUET,80,96,16.441852569580078,2.654006004333496
illness,SEED,0,96,2.9220337867736816,1.1913297176361084
illness,SEED,5,96,3.0654568672180176,1.2285109758377075
illness,SEED,10,96,3.3422775268554688,1.2791179418563843
illness,SEED,20,96,3.9726791381835938,1.3901171684265137
illness,SEED,30,96,3.759110689163208,1.3719899654388428
illness,SEED,50,96,5.543886661529541,1.7002092599868774
illness,SEED,80,96,23.163850784301758,3.368581533432007
illness,TimeFilter,0,96,2.166958808898926,1.0326766967773438
illness,TimeFilter,5,96,2.211057186126709,1.0272637605667114
illness,TimeFilter,10,96,2.4219822883605957,1.0444198846817017
illness,TimeFilter,20,96,2.9334514141082764,1.1084961891174316
illness,TimeFilter,30,96,2.7905852794647217,1.0629624128341675
illness,TimeFilter,50,96,3.9946906566619873,1.3144623041152954
illness,TimeFilter,80,96,15.062392234802246,2.4913768768310547
illness,v1,0,96,2.0413475036621094,0.9830216765403748
illness,v1,0,96,2.402808904647827,1.086614727973938
illness,v1,5,96,2.4590437412261963,1.098084807395935
illness,v1,5,96,2.0538558959960938,0.9771268367767334
illness,v1,10,96,2.239114761352539,1.0186357498168945
illness,v1,10,96,2.5644588470458984,1.1119251251220703
illness,v1,20,96,2.5196006298065186,1.0649633407592773
illness,v1,20,96,2.83900785446167,1.1441235542297363
illness,v1,30,96,2.46905255317688,1.0705753564834595
illness,v1,30,96,2.3520281314849854,1.0445196628570557
illness,v1,50,96,2.785536050796509,1.1203826665878296
illness,v1,50,96,3.229830265045166,1.2529889345169067
illness,v1,80,96,14.205668449401855,2.395115852355957
illness,v1,80,96,15.348320007324219,2.5452346801757812
rate,DUET,0,96,0.1206742450594902,0.2399463802576065
rate,DUET,0,96,0.1206742450594902,0.2399463802576065
rate,DUET,0,192,0.24245654046535492,0.32706838846206665
rate,DUET,0,192,0.24245654046535492,0.32706838846206665
rate,DUET,0,336,0.3861343562602997,0.43003320693969727
rate,DUET,0,336,0.3861343562602997,0.43003320693969727
rate,DUET,0,720,0.9163234829902649,0.667427659034729
rate,DUET,0,720,0.9163234829902649,0.667427659034729
rate,DUET,5,96,0.05071963369846344,0.16782493889331818
rate,DUET,5,96,0.05071963369846344,0.16782493889331818
rate,DUET,5,192,0.09611048549413681,0.23420608043670654
rate,DUET,5,192,0.09611048549413681,0.23420608043670654
rate,DUET,5,336,0.1190568059682846,0.2578449845314026
rate,DUET,5,336,0.1190568059682846,0.2578449845314026
rate,DUET,5,720,0.25627583265304565,0.3849428594112396
rate,DUET,5,720,0.25627583265304565,0.3849428594112396
rate,DUET,10,96,0.07525627315044403,0.21456995606422424
rate,DUET,10,96,0.07525627315044403,0.21456995606422424
rate,DUET,10,192,0.08013951778411865,0.21932074427604675
rate,DUET,10,192,0.08013951778411865,0.21932074427604675
rate,DUET,10,336,0.11509320139884949,0.26476165652275085
rate,DUET,10,336,0.11509320139884949,0.26476165652275085
rate,DUET,10,720,0.1740463674068451,0.3243400454521179
rate,DUET,10,720,0.1740463674068451,0.3243400454521179
rate,DUET,20,96,0.07704424858093262,0.22034123539924622
rate,DUET,20,96,0.07704424858093262,0.22034123539924622
rate,DUET,20,192,0.07749795913696289,0.21867269277572632
rate,DUET,20,192,0.07749795913696289,0.21867269277572632
rate,DUET,20,336,0.12153815478086472,0.27487245202064514
rate,DUET,20,336,0.12153815478086472,0.27487245202064514
rate,DUET,20,720,0.11427515000104904,0.2637496292591095
rate,DUET,20,720,0.11427515000104904,0.2637496292591095
rate,DUET,30,96,0.07995305955410004,0.22688885033130646
rate,DUET,30,96,0.07995305955410004,0.22688885033130646
rate,DUET,30,192,0.09348948299884796,0.2396613508462906
rate,DUET,30,192,0.09348948299884796,0.2396613508462906
rate,DUET,30,336,0.15342967212200165,0.30612874031066895
rate,DUET,30,336,0.15342967212200165,0.30612874031066895
rate,DUET,30,720,0.07919807732105255,0.22147241234779358
rate,DUET,30,720,0.07919807732105255,0.22147241234779358
rate,DUET,50,96,0.09856747835874557,0.2528037130832672
rate,DUET,50,96,0.09856747835874557,0.2528037130832672
rate,DUET,50,192,0.21490757167339325,0.3714010715484619
rate,DUET,50,192,0.21490757167339325,0.3714010715484619
rate,DUET,50,336,0.3533242344856262,0.47594428062438965
rate,DUET,50,336,0.3533242344856262,0.47594428062438965
rate,DUET,50,720,0.11639878153800964,0.2781812846660614
rate,DUET,50,720,0.11639878153800964,0.2781812846660614
rate,DUET,80,96,1.3842718601226807,1.0014606714248657
rate,DUET,80,96,1.3842718601226807,1.0014606714248657
rate,DUET,80,192,2.338120937347412,1.3613535165786743
rate,DUET,80,192,2.338120937347412,1.3613535165786743
rate,DUET,80,336,2.819902181625366,1.5080444812774658
rate,DUET,80,336,2.819902181625366,1.5080444812774658
rate,DUET,80,720,0.5079447627067566,0.5869726538658142
rate,DUET,80,720,0.5079447627067566,0.5869726538658142
rate,SEED,0,96,0.12077860534191132,0.21848484873771667
rate,SEED,0,192,0.2189670205116272,0.31399306654930115
rate,SEED,0,336,0.3802962303161621,0.4288349449634552
rate,SEED,0,720,0.8737492561340332,0.6987197399139404
rate,SEED,5,96,0.037142809480428696,0.1412602663040161
rate,SEED,5,192,0.06143002212047577,0.18161675333976746
rate,SEED,5,336,0.0935697928071022,0.2193184643983841
rate,SEED,5,720,0.23451432585716248,0.3576399087905884
rate,SEED,10,96,0.02986091934144497,0.13070321083068848
rate,SEED,10,192,0.045135244727134705,0.15968796610832214
rate,SEED,10,336,0.05841195583343506,0.17675872147083282
rate,SEED,10,720,0.14394928514957428,0.2859992980957031
rate,SEED,20,96,0.02890630252659321,0.13224683701992035
rate,SEED,20,192,0.03871583938598633,0.15238118171691895
rate,SEED,20,336,0.03821737319231033,0.14544560015201569
rate,SEED,20,720,0.08918499946594238,0.22484727203845978
rate,SEED,30,96,0.034180086106061935,0.1423250436782837
rate,SEED,30,192,0.040301065891981125,0.15528158843517303
rate,SEED,30,336,0.028513601049780846,0.1290024071931839
rate,SEED,30,720,0.05478474125266075,0.18018443882465363
rate,SEED,50,96,0.05561656132340431,0.18609264492988586
rate,SEED,50,192,0.059132225811481476,0.191530242562294
rate,SEED,50,336,0.030443299561738968,0.13777589797973633
rate,SEED,50,720,0.04930991679430008,0.17733880877494812
rate,SEED,80,96,0.1876794695854187,0.34862828254699707
rate,SEED,80,192,0.1681056171655655,0.330653578042984
rate,SEED,80,336,0.0815565437078476,0.2281779795885086
rate,SEED,80,720,0.0909733921289444,0.24189044535160065
rate,TQNet,0,96,0.15830805897712708,0.21411772072315216
rate,TQNet,0,192,0.2989824116230011,0.31771814823150635
rate,TQNet,0,336,0.4812451899051666,0.4419521391391754
rate,TQNet,0,720,1.074165940284729,0.7429391741752625
rate,TQNet,5,96,0.02558133751153946,0.11164840310811996
rate,TQNet,5,192,0.05116803199052811,0.16217881441116333
rate,TQNet,5,336,0.09399210661649704,0.22245174646377563
rate,TQNet,5,720,0.24687372148036957,0.3741115629673004
rate,TQNet,10,96,0.016278786584734917,0.09067598730325699
rate,TQNet,10,192,0.03618389740586281,0.1383090764284134
rate,TQNet,10,336,0.06649470329284668,0.19033613801002502
rate,TQNet,10,720,0.18134942650794983,0.3281087279319763
rate,TQNet,20,96,0.022331152111291885,0.11448106169700623
rate,TQNet,20,192,0.033487457782030106,0.1397712379693985
rate,TQNet,20,336,0.054586343467235565,0.17819984257221222
rate,TQNet,20,720,0.12687478959560394,0.27608370780944824
rate,TQNet,30,96,0.032608531415462494,0.1414920836687088
rate,TQNet,30,192,0.03647928312420845,0.14686346054077148
rate,TQNet,30,336,0.046421606093645096,0.1645619124174118
rate,TQNet,30,720,0.10493911802768707,0.25508105754852295
rate,TQNet,50,96,0.06645290553569794,0.2074812799692154
rate,TQNet,50,192,0.07849588990211487,0.22667253017425537
rate,TQNet,50,336,0.09139006584882736,0.2428879737854004
rate,TQNet,50,720,0.1514299064874649,0.3137870728969574
rate,TQNet,80,96,0.1336473971605301,0.27582496404647827
rate,TQNet,80,192,0.2691941261291504,0.40985408425331116
rate,TQNet,80,336,0.24575738608837128,0.38888633251190186
rate,TQNet,80,720,0.33377698063850403,0.46343064308166504
rate,TimeFilter,0,96,0.1393422782421112,0.21898122131824493
rate,TimeFilter,0,192,0.22944162786006927,0.3153349757194519
rate,TimeFilter,0,336,0.4125930070877075,0.4404922425746918
rate,TimeFilter,0,720,0.9844472408294678,0.7364742159843445
rate,TimeFilter,5,96,0.045660894364118576,0.15775412321090698
rate,TimeFilter,5,192,0.07536836713552475,0.20299562811851501
rate,TimeFilter,5,336,0.12389393895864487,0.2618184983730316
rate,TimeFilter,5,720,0.27884364128112793,0.401247501373291
rate,TimeFilter,10,96,0.03823872655630112,0.14880302548408508
rate,TimeFilter,10,192,0.05653964728116989,0.18094763159751892
rate,TimeFilter,10,336,0.08908267319202423,0.2281363159418106
rate,TimeFilter,10,720,0.17310258746147156,0.32592836022377014
rate,TimeFilter,20,96,0.031860921531915665,0.13810481131076813
rate,TimeFilter,20,192,0.045319605618715286,0.16373977065086365
rate,TimeFilter,20,336,0.06542913615703583,0.19590678811073303
rate,TimeFilter,20,720,0.11330029368400574,0.26369938254356384
rate,TimeFilter,30,96,0.03484926372766495,0.14719723165035248
rate,TimeFilter,30,192,0.044717516750097275,0.16602739691734314
rate,TimeFilter,30,336,0.0555240772664547,0.1822778582572937
rate,TimeFilter,30,720,0.08034947514533997,0.224562868475914
rate,TimeFilter,50,96,0.04685492068529129,0.17131169140338898
rate,TimeFilter,50,192,0.05632171034812927,0.18824946880340576
rate,TimeFilter,50,336,0.06861045211553574,0.20718781650066376
rate,TimeFilter,50,720,0.10096139460802078,0.25195997953414917
rate,TimeFilter,80,96,0.10485051572322845,0.25491863489151
rate,TimeFilter,80,192,0.11112544685602188,0.2622111439704895
rate,TimeFilter,80,336,0.13334017992019653,0.28867602348327637
rate,TimeFilter,80,720,0.21682913601398468,0.3671123683452606
rate,v1,0,96,0.1553657501935959,0.22521626949310303
rate,v1,0,96,0.1625540405511856,0.22841763496398926
rate,v1,0,192,0.2593521773815155,0.32171231508255005
rate,v1,0,336,0.4677751958370209,0.45592430233955383
rate,v1,0,720,1.7217061519622803,0.835287868976593
rate,v1,5,96,0.03217997029423714,0.12933579087257385
rate,v1,5,96,0.03272808715701103,0.12988246977329254
rate,v1,5,192,0.05982230231165886,0.1765785664319992
rate,v1,5,336,0.12534171342849731,0.26206648349761963
rate,v1,5,720,0.3102729320526123,0.41743701696395874
rate,v1,10,96,0.02607143111526966,0.12052489072084427
rate,v1,10,96,0.023561352863907814,0.11268522590398788
rate,v1,10,192,0.045334819704294205,0.1588434875011444
rate,v1,10,336,0.07691223919391632,0.2088535875082016
rate,v1,10,720,0.23600801825523376,0.365034818649292
rate,v1,20,96,0.017893346026539803,0.09816989302635193
rate,v1,20,96,0.0175266545265913,0.09910637885332108
rate,v1,20,192,0.027280671522021294,0.12490370869636536
rate,v1,20,336,0.04590673744678497,0.1610838621854782
rate,v1,20,720,0.16126753389835358,0.2897557020187378
rate,v1,30,96,0.013818901963531971,0.0899282842874527
rate,v1,30,96,0.013974667526781559,0.08872003108263016
rate,v1,30,192,0.025665098801255226,0.12002674490213394
rate,v1,30,336,0.0403909832239151,0.14726302027702332
rate,v1,30,720,0.1190500557422638,0.2646772861480713
rate,v1,50,96,0.013684696517884731,0.08849666267633438
rate,v1,50,96,0.016355270519852638,0.09721629321575165
rate,v1,50,192,0.02136416733264923,0.1096343919634819
rate,v1,50,336,0.038218557834625244,0.1491837054491043
rate,v1,50,720,0.09042229503393173,0.23785632848739624
rate,v1,80,96,0.07277991622686386,0.20337627828121185
rate,v1,80,96,0.09195517003536224,0.224779412150383
rate,v1,80,192,0.08898242563009262,0.2269717901945114
rate,v1,80,336,0.12837092578411102,0.27776584029197693
rate,v1,80,720,0.1710941642522812,0.32576948404312134
weather,DUET,0,96,0.16456761956214905,0.21164734661579132
weather,DUET,0,192,0.21532653272151947,0.25498640537261963
weather,DUET,0,336,0.2234639972448349,0.2719864249229431
weather,DUET,0,720,0.27639517188072205,0.3133094012737274
weather,DUET,5,96,0.14057476818561554,0.17915965616703033
weather,DUET,5,192,0.1685362458229065,0.211259126663208
weather,DUET,5,336,0.1839398592710495,0.22596415877342224
weather,DUET,5,720,0.22433677315711975,0.2598281502723694
weather,DUET,10,96,0.13551945984363556,0.17214839160442352
weather,DUET,10,192,0.16119322180747986,0.20331932604312897
weather,DUET,10,336,0.18798641860485077,0.2335771769285202
weather,DUET,10,720,0.21432633697986603,0.25463247299194336
weather,DUET,20,96,0.1462143063545227,0.1930917203426361
weather,DUET,20,192,0.18013206124305725,0.22517190873622894
weather,DUET,20,336,0.1926359087228775,0.23750650882720947
weather,DUET,20,720,0.21235308051109314,0.2550949454307556
weather,DUET,30,96,0.17131249606609344,0.21299616992473602
weather,DUET,30,192,0.18465888500213623,0.22236377000808716
weather,DUET,30,336,0.20169711112976074,0.2384161502122879
weather,DUET,30,720,0.2218814343214035,0.25385919213294983
weather,DUET,50,96,0.23704126477241516,0.23979885876178741
weather,DUET,50,192,0.24908506870269775,0.24655960500240326
weather,DUET,50,336,0.26899951696395874,0.2619679272174835
weather,DUET,50,720,0.3019998371601105,0.2915371358394623
weather,DUET,80,96,0.7234166860580444,0.4400280714035034
weather,DUET,80,192,0.8166369795799255,0.48630625009536743
weather,DUET,80,336,0.8477193713188171,0.4937661290168762
weather,DUET,80,720,0.8948779106140137,0.5296385288238525
weather,SEED,0,96,0.163080632686615,0.19790826737880707
weather,SEED,0,192,0.199059396982193,0.23670756816864014
weather,SEED,0,336,0.2449166476726532,0.27190443873405457
weather,SEED,0,720,0.29042065143585205,0.31344395875930786
weather,SEED,5,96,0.1399388611316681,0.17999500036239624
weather,SEED,5,192,0.16514092683792114,0.20563821494579315
weather,SEED,5,336,0.1882387399673462,0.2274930328130722
weather,SEED,5,720,0.22850404679775238,0.2610076665878296
weather,SEED,10,96,0.13922101259231567,0.17986595630645752
weather,SEED,10,192,0.1608869582414627,0.20116381347179413
weather,SEED,10,336,0.18132063746452332,0.22030383348464966
weather,SEED,10,720,0.21558985114097595,0.2503572702407837
weather,SEED,20,96,0.14167878031730652,0.18022190034389496
weather,SEED,20,192,0.16232630610466003,0.200484499335289
weather,SEED,20,336,0.18132393062114716,0.2206851989030838
weather,SEED,20,720,0.21102456748485565,0.247820183634758
weather,SEED,30,96,0.15584659576416016,0.187863290309906
weather,SEED,30,192,0.174576073884964,0.2044323831796646
weather,SEED,30,336,0.1940208077430725,0.22382478415966034
weather,SEED,30,720,0.2250426709651947,0.24989032745361328
weather,SEED,50,96,0.22692659497261047,0.2225351631641388
weather,SEED,50,192,0.24295344948768616,0.23367711901664734
weather,SEED,50,336,0.2639937996864319,0.25289854407310486
weather,SEED,50,720,0.2895452380180359,0.26845431327819824
weather,SEED,80,96,0.699221670627594,0.4159965217113495
weather,SEED,80,192,0.775700569152832,0.4505492150783539
weather,SEED,80,336,0.783939003944397,0.4519597589969635
weather,SEED,80,720,0.8152742385864258,0.4584804177284241
weather,TQNet,0,96,0.15624849498271942,0.19219405949115753
weather,TQNet,0,192,0.1915370225906372,0.2320394068956375
weather,TQNet,0,336,0.22914844751358032,0.26730525493621826
weather,TQNet,0,720,0.28606635332107544,0.31021106243133545
weather,TQNet,5,96,0.1387908011674881,0.17089985311031342
weather,TQNet,5,192,0.16468365490436554,0.19868411123752594
weather,TQNet,5,336,0.1893249899148941,0.22492241859436035
weather,TQNet,5,720,0.225237175822258,0.2548827826976776
weather,TQNet,10,96,0.13727934658527374,0.17103269696235657
weather,TQNet,10,192,0.15903691947460175,0.19282256066799164
weather,TQNet,10,336,0.1802920252084732,0.21482662856578827
weather,TQNet,10,720,0.21404993534088135,0.2448512315750122
weather,TQNet,20,96,0.13842274248600006,0.1703316867351532
weather,TQNet,20,192,0.15916669368743896,0.18981434404850006
weather,TQNet,20,336,0.17783722281455994,0.20940567553043365
weather,TQNet,20,720,0.207236185669899,0.23789507150650024
weather,TQNet,30,96,0.14913970232009888,0.17150919139385223
weather,TQNet,30,192,0.1693839132785797,0.19098174571990967
weather,TQNet,30,336,0.18610136210918427,0.20835961401462555
weather,TQNet,30,720,0.21585659682750702,0.23591630160808563
weather,TQNet,50,96,0.20784558355808258,0.18725937604904175
weather,TQNet,50,192,0.2335391640663147,0.21252572536468506
weather,TQNet,50,336,0.2500562071800232,0.2260611653327942
weather,TQNet,50,720,0.2832599878311157,0.25226029753685
weather,TQNet,80,96,0.6595110297203064,0.36916589736938477
weather,TQNet,80,192,0.7342453598976135,0.40668362379074097
weather,TQNet,80,336,0.7500935196876526,0.41696521639823914
weather,TQNet,80,720,0.7988151907920837,0.4416709244251251
weather,v1,0,96,0.15903323888778687,0.20076534152030945
weather,v1,0,192,0.19463498890399933,0.23753796517848969
weather,v1,0,336,0.25152912735939026,0.2762937545776367
weather,v1,0,720,0.2826940715312958,0.3128616213798523
weather,v1,5,96,0.14425809681415558,0.18499961495399475
weather,v1,5,192,0.1785733550786972,0.21510909497737885
weather,v1,5,336,0.1982865333557129,0.2353363037109375
weather,v1,5,720,0.23537032306194305,0.2663262188434601
weather,v1,10,96,0.14497631788253784,0.1836528331041336
weather,v1,10,192,0.16693177819252014,0.20762039721012115
weather,v1,10,336,0.18688012659549713,0.22445490956306458
weather,v1,10,720,0.2262915074825287,0.2560823857784271
weather,v1,20,96,0.14124147593975067,0.18007057905197144
weather,v1,20,192,0.16431638598442078,0.20205742120742798
weather,v1,20,336,0.18435296416282654,0.22443456947803497
weather,v1,20,720,0.21173076331615448,0.2436566948890686
weather,v1,30,96,0.1596495509147644,0.18245823681354523
weather,v1,30,192,0.17668522894382477,0.20406678318977356
weather,v1,30,336,0.1938914805650711,0.22348566353321075
weather,v1,30,720,0.22269798815250397,0.2454334944486618
weather,v1,50,96,0.22410012781620026,0.2119847983121872
weather,v1,50,192,0.2442709058523178,0.22820472717285156
weather,v1,50,336,0.26153695583343506,0.24277132749557495
weather,v1,50,720,0.2875559628009796,0.26213011145591736
weather,v1,80,96,0.6770961880683899,0.3851631283760071
weather,v1,80,192,0.7421191930770874,0.39943650364875793
weather,v1,80,336,0.759536623954773,0.42269060015678406
weather,v1,80,720,0.8104522824287415,0.45692557096481323
